2020-02-12/17:40:28		 incomeData_02112019_121136.csv: File loaded successfully!!
2020-02-13/20:29:25		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:25		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:25		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:25		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:25		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:26		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:27		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:28		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:29		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:30		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:31		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:32		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:33		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:34		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
2020-02-13/20:29:35		 incomeData_021119923_010225.csv: File loaded successfully!!
